reporter_iso,reporter_name,partner_iso,partner_name,section_code,section_name,HS2,imp_sum_hs2,exp_sum_hs2_5yr,imp_rank_hs2_5yr,imp_rank_hs2_5yr
arm,Armenia,rus,Russian Federation,20,Miscellaneous manufactured articles,94,45779607,76783088,9,22
arm,Armenia,rus,Russian Federation,02,Vegetable products,09,11136559,16252624,15,32
arm,Armenia,rus,Russian Federation,15,Base metals and articles of base metal,83,19344131,6777454,10,37
arm,Armenia,rus,Russian Federation,15,Base metals and articles of base metal,82,8646105,1482232,20,49
arm,Armenia,rus,Russian Federation,15,Base metals and articles of base metal,74,12643365,2383304,42,48
arm,Armenia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",16,14859817,18460071,9,11
arm,Armenia,rus,Russian Federation,06,Product of the chemicals or allied industries,36,7628070,14490,8,28
arm,Armenia,rus,Russian Federation,11,Textile and textile articles,63,12088747,4407032,9,33
arm,Armenia,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",49,6527960,300699,18,46
arm,Armenia,rus,Russian Federation,01,Live animals and animal products,01,5873396,69588,7,37
arm,Armenia,rus,Russian Federation,15,Base metals and articles of base metal,78,2517880,0,28,44
arm,Armenia,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",64,9941702,8565773,5,37
arm,Armenia,rus,Russian Federation,05,Mineral products,26,3217355,5575365,38,17
arm,Armenia,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",41,1534157,340234,23,35
arm,Armenia,rus,Russian Federation,11,Textile and textile articles,51,875255,8489,12,49
arm,Armenia,rus,Russian Federation,11,Textile and textile articles,57,1657511,1748261,6,34
arm,Armenia,rus,Russian Federation,06,Product of the chemicals or allied industries,35,4418218,1347607,5,44
arm,Armenia,rus,Russian Federation,05,Mineral products,25,1837431,24753098,64,16
arm,Armenia,rus,Russian Federation,02,Vegetable products,08,3383556,154377857,17,22
arm,Armenia,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",86,1619497,643680,36,39
arm,Armenia,rus,Russian Federation,11,Textile and textile articles,59,2160090,161806,10,47
arm,Armenia,rus,Russian Federation,11,Textile and textile articles,54,2854925,847035,16,45
arm,Armenia,rus,Russian Federation,11,Textile and textile articles,56,4533882,1895020,23,45
arm,Armenia,rus,Russian Federation,15,Base metals and articles of base metal,80,167957,179,22,41
arm,Armenia,rus,Russian Federation,11,Textile and textile articles,52,2642937,2029687,10,30
arm,Armenia,rus,Russian Federation,11,Textile and textile articles,58,880524,400403,4,37
arm,Armenia,rus,Russian Federation,15,Base metals and articles of base metal,81,453518,2734,52,53
arm,Armenia,rus,Russian Federation,11,Textile and textile articles,62,9029157,233147309,7,11
arm,Armenia,rus,Russian Federation,01,Live animals and animal products,03,2351415,127227829,55,11
arm,Armenia,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",45,1101450,2415,4,36
arm,Armenia,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",91,325440,76474,18,42
arm,Armenia,rus,Russian Federation,06,Product of the chemicals or allied industries,37,298645,1093,7,43
arm,Armenia,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",89,210771,68,50,67
arm,Armenia,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",88,1679892,78484,58,62
arm,Armenia,rus,Russian Federation,11,Textile and textile articles,60,1398258,8647935,6,12
arm,Armenia,rus,Russian Federation,15,Base metals and articles of base metal,79,443215,101991,29,35
arm,Armenia,rus,Russian Federation,11,Textile and textile articles,61,7742328,163785430,4,16
arm,Armenia,rus,Russian Federation,21,"Works of art, collectors' pieces and antiques",97,232914,4081,35,66
arm,Armenia,rus,Russian Federation,02,Vegetable products,06,1299901,33822886,4,12
arm,Armenia,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",66,68729,1422059,3,10
arm,Armenia,rus,Russian Federation,02,Vegetable products,13,154498,127196,17,44
arm,Armenia,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",47,23910,73,71,35
arm,Armenia,rus,Russian Federation,15,Base metals and articles of base metal,75,98735,145,58,47
arm,Armenia,rus,Russian Federation,01,Live animals and animal products,05,532397,52161,34,46
arm,Armenia,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",65,415204,2929808,9,21
arm,Armenia,rus,Russian Federation,99,NA,99,24069448,4244782,31,39
arm,Armenia,rus,Russian Federation,11,Textile and textile articles,50,37380,22150,5,27
arm,Armenia,rus,Russian Federation,11,Textile and textile articles,53,96205,10914,35,40
arm,Armenia,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",42,2167754,33022407,6,15
arm,Armenia,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",92,142193,17310,22,45
arm,Armenia,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",43,292114,495817,23,24
arm,Armenia,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",46,50618,61139,5,25
arm,Armenia,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",67,80920,41534,12,31
arm,Armenia,rus,Russian Federation,02,Vegetable products,14,27698,857,23,43
aus,Australia,rus,Russian Federation,05,Mineral products,27,541951589,378176,66,62
aus,Australia,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",44,176830456,75,30,97
aus,Australia,rus,Russian Federation,06,Product of the chemicals or allied industries,31,165836284,0,44,51
aus,Australia,rus,Russian Federation,15,Base metals and articles of base metal,72,24832456,107892,84,62
aus,Australia,rus,Russian Federation,06,Product of the chemicals or allied industries,28,66060943,641574,38,62
aus,Australia,rus,Russian Federation,16,"Machinery and mechanical appliances, electrical equipment, parts thereof, sound recorders and reproducers, television image and souch recorders and reproducers, and parts and accessories of such articles",85,18770385,22628171,61,53
aus,Australia,rus,Russian Federation,06,Product of the chemicals or allied industries,29,12219252,1106165,56,55
aus,Australia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",22,14834856,4500517,26,46
aus,Australia,rus,Russian Federation,14,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metal clad with precious metal, and articles thereof, imitation jewellery, coins",71,2629045,19016,41,60
aus,Australia,rus,Russian Federation,01,Live animals and animal products,03,8441084,0,47,77
aus,Australia,rus,Russian Federation,15,Base metals and articles of base metal,76,20104004,324222,54,58
aus,Australia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",17,2976164,40857,44,72
aus,Australia,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",90,10923447,23677490,43,43
aus,Australia,rus,Russian Federation,06,Product of the chemicals or allied industries,32,3904029,205573,25,66
aus,Australia,rus,Russian Federation,15,Base metals and articles of base metal,81,8282652,28030,28,43
aus,Australia,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",87,8264074,21529293,52,44
aus,Australia,rus,Russian Federation,15,Base metals and articles of base metal,82,6366970,1046908,24,52
aus,Australia,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",70,4352413,308304,44,54
aus,Australia,rus,Russian Federation,16,"Machinery and mechanical appliances, electrical equipment, parts thereof, sound recorders and reproducers, television image and souch recorders and reproducers, and parts and accessories of such articles",84,9865723,122772787,68,48
aus,Australia,rus,Russian Federation,20,Miscellaneous manufactured articles,94,4774484,794334,44,56
aus,Australia,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",64,1545669,490,23,83
aus,Australia,rus,Russian Federation,11,Textile and textile articles,63,1859503,20765,29,76
aus,Australia,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",48,1251538,31071,109,73
aus,Australia,rus,Russian Federation,06,Product of the chemicals or allied industries,34,358640,7357309,65,38
aus,Australia,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",40,2409644,3249294,72,53
aus,Australia,rus,Russian Federation,06,Product of the chemicals or allied industries,38,816761,16642306,81,39
aus,Australia,rus,Russian Federation,20,Miscellaneous manufactured articles,95,1064283,4322799,38,43
aus,Australia,rus,Russian Federation,11,Textile and textile articles,53,427705,0,22,49
aus,Australia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",16,1329300,0,28,73
aus,Australia,rus,Russian Federation,19,"Arms and ammunition, parts and accessories thereof",93,115491,0,52,36
aus,Australia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",21,1731355,4620563,46,45
aus,Australia,rus,Russian Federation,11,Textile and textile articles,57,55650,36571,29,54
aus,Australia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",20,2983340,136034,18,73
aus,Australia,rus,Russian Federation,21,"Works of art, collectors' pieces and antiques",97,696341,118029,22,35
aus,Australia,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",39,1493803,10008842,80,55
aus,Australia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",19,321386,5236,38,73
aus,Australia,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",49,330994,148251,52,52
aus,Australia,rus,Russian Federation,15,Base metals and articles of base metal,75,400802,2988,48,42
aus,Australia,rus,Russian Federation,02,Vegetable products,11,2581515,0,31,71
aus,Australia,rus,Russian Federation,02,Vegetable products,10,525772,0,109,65
aus,Australia,rus,Russian Federation,02,Vegetable products,09,755406,27363,38,88
aus,Australia,rus,Russian Federation,15,Base metals and articles of base metal,73,818393,18175647,84,45
aus,Australia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",18,872983,15553,50,69
aus,Australia,rus,Russian Federation,11,Textile and textile articles,59,215067,161608,33,48
aus,Australia,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",89,156707,160142,54,49
aus,Australia,rus,Russian Federation,06,Product of the chemicals or allied industries,30,131888,7321288,93,48
aus,Australia,rus,Russian Federation,06,Product of the chemicals or allied industries,33,626773,3488664,72,47
aus,Australia,rus,Russian Federation,11,Textile and textile articles,62,243838,245900,51,66
