reporter_iso,reporter_name,partner_iso,partner_name,section_code,section_name,HS2,imp_sum_hs2,exp_sum_hs2_5yr,imp_rank_hs2_5yr,exp_rank_hs2_5yr,tbal_HS2_5yr,import_factor,export_factor,trade_share,impTop5,expTop5,impTop10,expTop10,mean_total_rai
nam,Namibia,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",44,9910,18607,132,76,8697,0.3475120103797735,0.6524879896202266,2.0010251912280002e-4,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",40,54458,2967,117,87,-51491,0.9483326077492381,0.05166739225076186,4.0294866783416176e-4,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,15,Base metals and articles of base metal,73,45584,4930,115,87,-40654,0.9024032941362791,0.09759670586372095,3.5445448858467297e-4,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,20,Miscellaneous manufactured articles,94,9641,0,112,103,-9641,1,0,6.765046768113459e-5,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,15,Base metals and articles of base metal,82,66206,516,97,86,-65690,0.9922664188723359,0.007733581127664039,4.6818530283379957e-4,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",48,550194,517,117,86,-549677,0.9990612135947893,9.387864052107185e-4,0.003864314563545826,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",22,9306,5999,126,84,-3307,0.6080365893498857,0.39196341065011436,1.0739450346019757e-4,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",19,821,0,92,86,-821,1,0,5.760920440432683e-6,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,01,Live animals and animal products,02,447267,0,33,59,-447267,1,0,0.003138452621962247,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,20,Miscellaneous manufactured articles,96,650,2036,105,77,1386,0.24199553239017127,0.7580044676098288,1.8847542390989264e-5,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,02,Vegetable products,11,29713,0,81,71,-29713,1,0,2.0849479786428296e-4,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,01,Live animals and animal products,04,5358,1,58,74,-5357,0.9998133980220191,1.866019779809666e-4,3.760386436087545e-5,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,05,Mineral products,27,1070565,954537,117,53,-116028,0.5286474459064284,0.4713525540935716,0.01421005055512924,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,06,Product of the chemicals or allied industries,30,195,5336,136,79,5141,0.035255830772012296,0.9647441692279877,3.8810780701623834e-5,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",16,299012,322628,35,40,23616,0.48100508332797115,0.5189949166720288,0.004362020198039674,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,03,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetble waxes,15,404527,322,71,82,-404205,0.9992046417306205,7.953582693794476e-4,0.0028408074048583815,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,02,Vegetable products,07,3023,0,99,90,-3023,1,0,2.1212256384199755e-5,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,02,Vegetable products,09,678,10,96,107,-668,0.9854651162790697,0.014534883720930232,4.827665362993527e-6,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,20,Miscellaneous manufactured articles,95,24120,0,87,91,-24120,1,0,1.6924896592355212e-4,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,11,Textile and textile articles,61,295,282,119,99,-13,0.511265164644714,0.48873483535528595,4.048783305882652e-6,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,02,Vegetable products,08,400,1413819,67,62,1413419,2.828416249534195e-4,0.9997171583750466,0.009923511747074626,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",64,15,2518,122,77,2503,0.005921831819976312,0.9940781681800237,1.7773948204160762e-5,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",69,5,0,120,91,-5,1,0,3.508477734733668e-8,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",49,2624250,4771,33,74,-2619479,0.9981852560325688,0.0018147439674312225,0.018447723285294485,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",65,5,57,104,79,52,0.08064516129032258,0.9193548387096774,4.350512391069748e-7,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",67,223,14,67,59,-209,0.9409282700421941,0.05907172995780591,1.6630184462637586e-6,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,11,Textile and textile articles,59,0,69,93,66,69,0,1,4.841699273932462e-7,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,06,Product of the chemicals or allied industries,35,0,191,94,71,191,0,1,1.3402384946682611e-6,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",68,1248,27286,114,69,26038,0.043737295857573424,0.9562627041424265,2.0022180736578097e-4,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,15,Base metals and articles of base metal,74,0,1252,110,78,1252,0,1,8.785228247773104e-6,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,06,Product of the chemicals or allied industries,38,0,2073,138,81,2073,0,1,1.4546148688205787e-5,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",42,246,1015,116,80,769,0.1950832672482157,0.8049167327517843,8.84838084699831e-6,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",39,91581,5565,112,93,-86016,0.9427150886294855,0.05728491137051448,6.816691560368738e-4,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,06,Product of the chemicals or allied industries,34,0,61067,128,64,61067,0,1,4.2850441965396177e-4,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",43,300,43502,58,41,43202,0.006849002328660792,0.9931509976713392,3.073566834736082e-4,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",41,0,41773,66,58,41773,0,1,2.93119280826059e-4,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",24,1529,6253,84,74,4724,0.19647905422770495,0.803520945772295,5.4605947463394805e-5,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,01,Live animals and animal products,05,214,30624,72,50,30410,0.006939490239315131,0.9930605097606848,2.1638887276743368e-4,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,21,"Works of art, collectors' pieces and antiques",97,4118,700414,72,26,696296,0.005845014846735138,0.9941549851532648,0.004943669670814761,0,0,0,0,25.83542374
nam,Namibia,rus,Russian Federation,99,NA,99,73067,915529,85,49,842462,0.07390986813622552,0.9260901318637745,0.0069369341092935305,0,0,0,0,25.83542374
npl,Nepal,rus,Russian Federation,02,Vegetable products,07,24266254,0,18,90,-24266254,1,0,0.33193356211240055,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,02,Vegetable products,09,4537352,2532143,21,49,-2005209,0.6418212333412783,0.3581787666587217,0.09670230344105873,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,15,Base metals and articles of base metal,79,680978,0,27,54,-680978,1,0,0.009314971040036847,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,02,Vegetable products,12,6116393,22129,31,81,-6094264,0.9963950605699547,0.0036049394300452127,0.08396769742727235,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,03,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetble waxes,15,19252101,0,37,86,-19252101,1,0,0.26334589850900386,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,16,"Machinery and mechanical appliances, electrical equipment, parts thereof, sound recorders and reproducers, television image and souch recorders and reproducers, and parts and accessories of such articles",84,353203,0,120,117,-353203,1,0,0.004831397954492119,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,20,Miscellaneous manufactured articles,94,90709,629,88,97,-90080,0.9931134905515776,0.006886509448422343,0.0012493954648386373,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,06,Product of the chemicals or allied industries,28,828619,0,108,85,-828619,1,0,0.011334524739748263,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",88,1917705,526,54,83,-1917179,0.9997257890212389,2.7421097876116065e-4,0.02623912404380306,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",19,131399,14526,49,70,-116873,0.9004557135514819,0.09954428644851808,0.00199608085579472,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",90,56926,0,119,103,-56926,1,0,7.786801356653777e-4,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,05,Mineral products,27,2774505,0,113,91,-2774505,1,0,0.03795193637009923,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",22,24538,0,114,98,-24538,1,0,3.356507249579636e-4,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,16,"Machinery and mechanical appliances, electrical equipment, parts thereof, sound recorders and reproducers, television image and souch recorders and reproducers, and parts and accessories of such articles",85,1575755,0,94,117,-1575755,1,0,0.02155445872141723,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,06,Product of the chemicals or allied industries,30,9211,2595,126,80,-6616,0.7801965102490259,0.21980348975097408,1.6149207184178494e-4,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,11,Textile and textile articles,62,3226,77681,103,72,74455,0.039872940536665555,0.9601270594633344,0.0011067117615198453,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",44,13869,893,131,91,-12976,0.9395068418913426,0.060493158108657366,2.0192664446285188e-4,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,15,Base metals and articles of base metal,82,2133,20466,124,72,18333,0.09438470728793309,0.9056152927120669,3.091275056371758e-4,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",40,140986,0,107,97,-140986,1,0,0.0019285211960601296,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",87,856,0,142,96,-856,1,0,1.170906433140504e-5,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,14,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metal clad with precious metal, and articles thereof, imitation jewellery, coins",71,476,20210,86,58,19734,0.02301073189596829,0.9769892681040317,2.8295993546664094e-4,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,11,Textile and textile articles,61,2628,8957,98,88,6329,0.22684505826499785,0.7731549417350022,1.584690540646348e-4,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,06,Product of the chemicals or allied industries,33,19850,69946,104,72,50096,0.22105661722125708,0.778943382778743,0.0012283027344659428,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",91,42,0,98,69,-42,1,0,5.74510165793238e-7,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",67,27,0,79,62,-27,1,0,3.693279637242244e-7,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",49,1654,1135,115,80,-519,0.5930441018286124,0.4069558981713876,3.815021077136525e-5,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",41,0,862117,66,22,862117,0,1,0.011792737633408783,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",48,171958,539,127,85,-171419,0.9968753079763706,0.0031246920236293963,0.002359554287353242,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",92,0,63891,95,41,63891,0,1,8.739530714927563e-4,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,21,"Works of art, collectors' pieces and antiques",97,22,87963,96,42,87941,2.5004262090129e-4,0.9997499573790987,0.0012035304032694772,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,11,Textile and textile articles,63,13863,11448,92,83,-2415,0.5477065307573782,0.45229346924262176,3.4622444777125346e-4,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,15,Base metals and articles of base metal,83,0,5290,130,71,5290,0,1,7.236092326300544e-5,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,15,Base metals and articles of base metal,74,0,1913,110,77,1913,0,1,2.6167570170534862e-5,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,11,Textile and textile articles,56,0,14727,102,65,14727,0,1,2.014478859913575e-4,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,20,Miscellaneous manufactured articles,96,0,18858,128,67,18858,0,1,2.5795506444116386e-4,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,11,Textile and textile articles,57,15,1636493,93,35,1636478,9.165858034302307e-6,0.9999908341419657,0.02238548767623715,0,0,0,0,25.2266749
npl,Nepal,rus,Russian Federation,06,Product of the chemicals or allied industries,34,0,49357,128,67,49357,0,1,6.751451965013534e-4,0,0,0,0,25.2266749
nic,Nicaragua,rus,Russian Federation,06,Product of the chemicals or allied industries,31,125552261,0,52,51,-125552261,1,0,0.3714498612485939,0,0,0,0,71.88794479
